"ID_aux";"CODIGO_UNIV";"CODIGO";"VIA";"PREFERENCIA";"PTJE_POND";"TIPO_MATRICULA"
"id_9099590479921";22;22007;1;1;629,5;1
"id_9099590479935";13;13076;1;1;781,95;1
"id_9099590479937";37;37095;1;1;643,25;1
"id_9099590479900";35;35076;3;1;946,056;6
"id_9095590479590";24;24047;1;1;932,6;1
"id_9095590479596";56;56314;1;1;703,5;1
"id_9095590479576";42;42001;1;1;841,75;1
"id_9095590479518";41;41021;1;4;540,5;1
"id_9095590479515";17;17811;1;1;790,95;1
"id_9095590479511";39;39102;1;1;827,85;1
"id_9095590479549";38;38009;1;4;743,3;1
"id_9095590479547";39;39129;1;1;699,9;1
"id_9095590479525";19;19047;2;1;751,4;4
"id_9095590479523";41;41206;1;3;718,65;1
"id_9095590479520";56;56110;1;2;706,8;1
"id_9095590479538";41;41047;1;1;737,65;1
"id_9095590479537";13;13001;1;1;664,75;1
"id_9095590479531";21;21089;1;1;585,9;1
"id_9095590479504";18;18095;1;2;645,6;1
"id_9095590479500";22;22080;1;1;661,75;1
"id_9095590479568";41;41026;1;1;528,7;1
"id_9095590479564";17;17029;1;1;801,6;1
"id_9095590479566";56;56117;1;2;560,2;1
"id_9097590479787";14;14003;1;7;724,25;1
"id_9097590479781";56;56310;1;6;700;1
"id_9097590479780";50;50130;1;4;831,8;1
"id_9097590479798";27;27022;1;1;709,7;1
"id_9097590479794";37;37091;1;4;685,9;1
"id_9097590479793";50;50227;1;2;731,2;1
"id_9097590479757";36;36031;1;7;727,05;1
"id_9097590479751";16;16001;1;2;720,5;1
"id_9097590479775";50;50221;1;1;697,9;1
"id_9097590479746";34;34088;1;1;652,1;1
"id_9097590479738";30;30037;3;1;998,914;6
"id_9097590479735";50;50121;1;2;652,3;1
"id_9097590479734";13;13081;1;1;840,4;1
"id_9097590479732";27;27001;1;1;801,55;1
"id_9097590479730";13;13011;1;8;803,95;1
"id_9097590479702";50;50530;1;2;629,8;1
"id_9097590479706";43;43015;1;1;719,65;1
"id_9097590479765";17;17078;1;1;707,15;1
"id_9097590479767";50;50135;1;1;787,15;1
"id_9097590479763";41;41059;1;1;746;1
"id_9097590479766";55;55014;1;4;636,05;1
"id_9091590479188";49;49212;1;1;707,2;1
"id_9091590479185";12;12039;1;1;932,25;1
"id_9091590479181";49;49104;1;4;583,7;1
"id_9091590479190";11;11060;1;1;790,45;1
"id_9091590479112";50;50221;1;2;601,8;1
"id_9091590479148";44;44043;1;7;693,35;1
"id_9091590479140";32;32162;1;1;763,8;1
"id_9091590479124";12;12043;1;1;799,9;1
"id_9091590479137";17;17826;1;1;794,8;1
"id_9091590479131";51;51250;1;2;737,9;1
"id_9091590479102";11;11055;1;4;844,4;1
"id_9091590479168";50;50121;1;7;611;1
"id_9091590479165";44;44043;1;0;0;2
"id_9094590479488";51;51142;1;6;445,05;1
"id_9094590479489";45;45033;1;6;631,45;1
"id_9094590479487";13;13024;1;3;850,55;1
"id_9094590479483";17;17079;1;1;592,35;1
"id_9094590479480";13;13069;1;1;716,5;1
"id_9094590479493";52;52070;1;2;728,25;1
"id_9094590479452";32;32136;1;1;646,3;1
"id_9094590479453";44;44021;1;1;804,15;1
"id_9094590479456";20;20076;1;1;718,6;1
"id_9094590479471";41;41204;1;1;612,6;1
"id_9094590479476";40;40074;1;1;714,1;1
"id_9094590479419";12;12006;2;1;803,85;4
"id_9094590479411";12;12050;1;1;747,3;1
"id_9094590479413";32;32005;1;2;579;1
"id_9094590479410";55;55035;1;1;660,2;1
"id_9094590479448";39;39113;1;13;596,6;1
"id_9094590479443";24;24011;1;3;734,1;1
"id_9094590479446";50;50132;1;2;647,3;1
"id_9094590479422";32;32163;1;1;653,8;1
"id_9094590479438";13;13025;1;2;745,7;1
"id_9094590479437";35;35069;1;1;748,45;1
"id_9094590479432";39;39119;1;3;715,3;1
"id_9094590479463";26;26050;1;1;552,8;1
"id_9092590479288";20;20096;1;1;654,6;1
"id_9092590479285";50;50219;1;2;830,75;1
"id_9092590479284";32;32012;1;1;747,3;1
"id_9092590479280";41;41032;1;1;675,1;1
"id_9092590479298";41;41213;1;1;716;1
"id_9092590479293";23;23010;1;1;506,9;8
"id_9092590479290";47;47306;1;4;773,9;1
"id_9092590479255";15;15312;1;2;819,55;1
"id_9092590479252";11;11042;1;2;832,15;1
"id_9092590479253";50;50102;1;0;0;2
"id_9092590479275";39;39409;1;1;636,45;1
"id_9092590479272";56;56318;1;3;727,2;1
"id_9092590479218";56;56418;1;1;798,1;1
"id_9092590479217";47;47201;1;1;624,5;1
"id_9092590479211";25;25070;1;1;712,9;1
"id_9092590479213";11;11063;2;4;623,65;4
"id_9092590479216";11;11086;1;1;770,8;1
"id_9092590479249";11;11090;1;1;800,4;1
"id_9092590479242";38;38009;1;1;748,8;1
"id_9092590479228";17;17835;1;1;817,8;1
"id_9092590479239";45;45021;1;1;562,9;1
"id_9092590479235";51;51282;1;18;598,6;1
"id_9092590479230";41;41058;1;3;820;1
"id_9092590479236";49;49104;1;1;581,4;1
"id_9092590479209";26;26007;1;1;656,4;1
"id_9092590479203";49;49109;1;1;728,8;1
"id_9092590479262";44;44008;1;3;879,9;1
"id_9093590479399";25;25017;1;2;617,1;1
"id_9093590479395";12;12039;1;2;934,05;1
"id_9093590479391";50;50930;1;1;613,3;1
"id_9093590479390";50;50130;1;2;711,5;1
"id_9093590479396";16;16004;1;2;799;1
"id_9093590479359";56;56124;1;2;608;1
"id_9093590479353";42;42023;1;1;712,7;1
"id_9093590479356";20;20086;1;1;702,8;1
"id_9093590479378";55;55013;1;6;598,5;1
"id_9093590479379";56;56210;1;1;648,5;1
"id_9093590479377";39;39142;1;1;611,65;1
"id_9093590479374";56;56528;1;3;811,4;1
"id_9093590479311";50;50230;1;1;486,2;1
"id_9093590479312";16;16066;1;1;764,7;1
"id_9093590479310";36;36067;1;3;626,7;1
"id_9093590479349";49;49016;1;4;696,3;1
"id_9093590479328";17;17844;1;8;525,4;2
"id_9093590479329";36;36020;1;2;923,7;1
"id_9093590479309";30;30078;1;1;843,3;1
"id_9093590479303";52;52506;1;14;481;1
"id_9093590479364";36;36030;1;1;700,95;1
"id_9093590479366";51;51130;1;2;764,4;1
"id_9090590479088";53;53107;1;4;739,1;1
"id_9090590479089";14;14081;1;1;926,4;1
"id_9090590479099";43;43005;1;2;790;1
"id_9090590479054";19;19017;1;0;0;2
"id_9090590479052";13;13024;1;1;816,45;1
"id_9090590479050";41;41071;1;2;670,2;1
"id_9090590479071";12;12028;1;6;746,75;1
"id_9090590479070";12;12006;1;1;842,05;1
"id_9090590479018";14;14091;1;1;602,6;1
"id_9090590479011";49;49306;1;4;732,25;1
"id_9090590479048";17;17084;1;1;746,3;1
"id_9090590479041";38;38174;1;7;689,9;1
"id_9090590479042";56;56226;1;1;556,9;1
"id_9090590479040";25;25010;1;1;653,35;1
"id_9090590479046";52;52020;1;1;679,6;1
"id_9090590479021";30;30086;1;2;693,6;1
"id_9090590479023";12;12057;1;1;880,35;1
"id_9090590479020";16;16017;1;2;722,9;1
"id_9090590479038";15;15302;1;3;774,9;1
"id_9090590479034";17;17089;1;4;754,1;1
"id_9090590479008";17;17823;1;6;538,3;1
"id_9090590479005";41;41199;1;2;692,5;1
"id_9090590479007";22;22026;1;2;762,7;1
"id_9090590479003";38;38013;1;1;687,5;1
"id_9090590479000";21;21041;1;2;587,15;1
"id_9090590479066";56;56103;1;1;653,2;1
"id_9096590479688";56;56110;1;11;648,2;1
"id_9096590479683";49;49003;1;2;755,4;1
"id_9096590479697";38;38004;1;3;768,3;1
"id_9096590479692";13;13056;1;2;659,95;1
"id_9096590479693";46;46103;1;1;648,55;1
"id_9096590479659";51;51181;1;2;634,7;1
"id_9096590479651";58;58113;1;1;543,3;1
"id_9096590479650";12;12024;1;1;786,9;1
"id_9096590479679";14;14087;1;1;633;1
"id_9096590479671";42;42001;1;3;818,1;1
"id_9096590479617";55;55044;1;1;661,4;1
"id_9096590479614";19;19050;1;1;861,05;1
"id_9096590479610";12;12025;3;2;946,34;6
"id_9096590479647";50;50129;1;1;723,5;1
"id_9096590479623";58;58113;1;2;675,9;1
"id_9096590479626";50;50528;1;2;635,3;1
"id_9096590479639";32;32136;1;1;597,05;1
"id_9096590479631";20;20098;3;5;940,13;6
"id_9096590479630";25;25044;1;5;580,05;1
"id_9096590479608";56;56205;1;1;603,1;1
"id_9096590479603";41;41020;1;3;600,1;1
"id_9096590479662";14;14016;1;0;0;10
"id_9096590479663";15;15312;1;1;838,85;1
"id_9058590475889";41;41078;1;1;660,7;1
"id_9058590475859";19;19094;1;3;548,6;1
"id_9058590475856";56;56124;1;5;652,55;1
"id_9058590475878";56;56510;1;4;708,9;1
"id_9058590475879";56;56117;1;1;519,05;1
"id_9058590475871";34;34007;1;1;782,7;1
"id_9058590475874";12;12022;1;1;769,05;1
"id_9058590475872";12;12038;1;1;740,8;1
"id_9058590475818";44;44039;1;1;769,05;1
"id_9058590475814";55;55065;1;3;670,3;1
"id_9058590475847";11;11011;1;1;741,15;1
"id_9058590475841";15;15380;1;1;823,95;1
"id_9058590475821";55;55089;1;3;551,6;1
"id_9058590475803";12;12046;1;1;870,15;1
"id_9058590475864";53;53304;1;2;609,45;1
"id_9058590475863";45;45014;1;0;0;2
"id_9059590475985";11;11045;2;1;794,55;4
"id_9059590475999";11;11001;1;1;748,3;1
"id_9059590475995";50;50919;1;8;771,25;1
"id_9059590475991";21;21047;1;4;588,1;1
"id_9059590475993";21;21012;1;2;744,85;1
"id_9059590475996";12;12005;1;1;816,3;1
"id_9059590475953";15;15361;1;10;741,05;1
"id_9059590475950";16;16015;1;4;697,1;1
"id_9059590475978";11;11055;1;1;854,7;1
"id_9059590475979";44;44012;1;1;642,3;1
"id_9059590475976";50;50801;1;1;813;1
"id_9059590475916";36;36077;1;1;645;1
"id_9059590475948";34;34027;1;7;714,3;1
"id_9059590475946";11;11021;1;1;830,75;1
"id_9059590475925";46;46201;1;2;652,1;1
"id_9059590475922";54;54201;1;2;603;1
"id_9059590475934";56;56518;1;2;733,8;1
"id_9059590475936";17;17034;1;2;858,3;1
"id_9059590475962";38;38003;1;5;704,85;1
"id_9055590475589";43;43010;1;3;835,9;1
"id_9055590475587";14;14002;1;1;813,8;1
"id_9055590475583";55;55061;1;1;637,3;1
"id_9055590475580";19;19043;1;1;768,1;1
"id_9055590475597";16;16006;1;2;710,4;1
"id_9055590475555";15;15301;2;4;735,75;4
"id_9055590475577";25;25016;1;2;555,75;1
"id_9055590475514";50;50126;1;1;610,4;1
"id_9055590475549";55;55001;1;5;554,1;1
"id_9055590475542";42;42022;1;1;798,7;1
"id_9055590475527";12;12028;1;1;746,85;1
"id_9055590475524";58;58036;1;2;747,6;1
"id_9055590475523";36;36030;1;2;772,65;1
"id_9055590475509";18;18095;1;1;604,15;1
"id_9055590475500";43;43014;1;2;948,8;1
"id_9057590475781";35;35007;1;1;686,85;1
"id_9057590475782";44;44006;1;1;773,8;1
"id_9057590475790";44;44043;1;0;0;2
"id_9057590475750";12;12062;1;8;710,15;1
"id_9057590475774";55;55051;1;1;631,8;1
"id_9057590475770";49;49207;1;6;689,35;1
"id_9057590475711";39;39122;1;11;819,5;1
"id_9057590475747";44;44007;1;1;701,6;1
"id_9057590475742";44;44031;1;1;782,4;1
"id_9057590475729";29;29057;1;3;760,75;1
"id_9057590475722";27;27040;1;1;688,6;1
"id_9057590475734";42;42012;1;2;703,05;1
"id_9057590475708";11;11001;1;2;794,7;1
"id_9057590475705";56;56318;1;1;629,4;1
"id_9057590475769";13;13057;1;1;707,05;1
"id_9057590475765";11;11045;1;1;931,65;1
"id_9057590475761";36;36030;1;3;676,75;1
"id_9051590475187";47;47151;1;1;659,9;1
"id_9051590475198";36;36055;1;5;587,1;1
"id_9051590475197";43;43014;1;1;942,45;1
"id_9051590475191";16;16050;1;1;938,2;1
"id_9051590475152";45;45014;1;1;567,2;1
"id_9051590475153";50;50230;1;2;561;1
"id_9051590475177";11;11045;1;2;873,55;1
"id_9051590475118";16;16013;1;2;707,4;1
"id_9051590475113";11;11001;1;1;745,9;1
"id_9051590475116";41;41032;1;4;750;1
"id_9051590475148";12;12013;1;1;720;1
"id_9051590475145";13;13091;1;14;881,6;1
"id_9051590475142";56;56610;1;5;718,2;1
"id_9051590475146";43;43007;1;4;710,9;1
"id_9051590475121";29;29045;1;0;0;2
"id_9051590475134";49;49213;1;2;597,1;1
"id_9051590475133";25;25042;1;1;628,2;1
"id_9051590475102";42;42003;1;1;789,5;1
"id_9054590475488";50;50228;1;1;675,6;1
"id_9054590475497";54;54206;1;1;620,6;1
"id_9054590475491";38;38003;1;1;673,75;1
"id_9054590475494";13;13030;1;1;683,2;1
"id_9054590475457";50;50521;1;5;513,1;1
"id_9054590475471";50;50202;1;1;573,4;1
"id_9054590475470";26;26094;1;1;681,5;1
"id_9054590475419";50;50928;1;1;639,3;1
"id_9054590475411";53;53310;1;3;882,85;1
"id_9054590475413";33;33009;1;1;693,4;1
"id_9054590475416";23;23013;1;1;702,75;1
"id_9054590475447";44;44026;1;2;723,6;1
"id_9054590475440";55;55101;1;1;574,6;1
"id_9054590475446";55;55048;1;2;613,2;1
"id_9054590475425";36;36009;1;1;674,8;1
"id_9054590475421";12;12039;1;1;913,2;1
"id_9054590475426";18;18070;1;2;772,2;1
"id_9054590475431";41;41165;1;1;768,8;1
"id_9054590475434";33;33060;1;0;0;2
"id_9054590475407";41;41019;1;1;553,15;1
"id_9054590475463";19;19027;1;6;498,2;1
"id_9054590475460";11;11039;1;1;835,4;1
"id_9052590475288";50;50129;1;1;752,3;1
"id_9052590475285";29;29026;1;2;592,2;1
"id_9052590475298";37;37062;1;1;659,75;1
"id_9052590475290";19;19040;1;1;917,2;1
"id_9052590475251";52;52020;1;1;647,1;1
"id_9052590475279";12;12061;1;1;828,1;1
"id_9052590475213";41;41197;1;3;569,2;1
"id_9052590475244";30;30096;1;2;559,7;1
"id_9052590475224";35;35011;1;2;660,4;1
"id_9052590475220";13;13049;1;5;863,45;1
"id_9052590475234";42;42122;1;1;897,6;1
"id_9052590475205";41;41034;1;1;563,5;1
"id_9052590475206";44;44026;1;2;642,9;1
"id_9052590475264";11;11070;1;1;844,75;1
"id_9052590475262";23;23065;1;1;753,9;1
"id_9052590475260";51;51152;1;6;515,25;1
"id_9052590475266";36;36080;1;2;825,05;1
"id_9053590475389";34;34023;1;1;840,3;1
"id_9053590475385";11;11030;1;1;828,2;1
"id_9053590475395";34;34062;1;1;881,1;1
"id_9053590475390";25;25003;1;1;710,95;1
"id_9053590475351";34;34051;1;1;858,8;1
"id_9053590475350";45;45037;1;4;666,7;1
"id_9053590475370";27;27021;1;1;681,8;1
"id_9053590475313";38;38005;1;1;795,05;1
"id_9053590475316";13;13024;1;1;827,9;1
"id_9053590475349";50;50125;1;2;923,8;1
"id_9053590475345";36;36001;1;1;811,85;1
"id_9053590475343";34;34011;1;1;716,3;1
"id_9053590475327";39;39113;1;3;587,2;1
"id_9053590475331";44;44021;1;2;782,5;1
"id_9053590475303";25;25014;1;4;531,4;1
"id_9053590475306";35;35081;1;1;761,9;1
"id_9053590475361";49;49006;1;7;797,15;1
"id_9053590475360";12;12039;1;1;960,8;1
"id_9050590475085";49;49009;1;1;708;1
"id_9050590475087";50;50110;1;2;827,8;1
"id_9050590475099";49;49303;1;3;639,3;1
"id_9050590475097";29;29010;1;5;575,1;1
"id_9050590475092";38;38005;1;2;803,65;1
"id_9050590475059";36;36064;1;7;735,55;1
"id_9050590475057";49;49319;1;1;589,45;1
"id_9050590475051";34;34020;1;5;894;1
"id_9050590475053";43;43018;2;14;814,95;4
"id_9050590475076";34;34003;1;2;696;1
"id_9050590475019";41;41015;1;2;701,1;1
"id_9050590475042";49;49101;1;2;683,6;1
"id_9050590475025";15;15102;1;1;886,3;1
"id_9050590475024";19;19090;1;1;835,55;1
"id_9050590475022";19;19090;1;3;854,5;1
"id_9050590475039";34;34027;1;1;752,9;1
"id_9050590475035";50;50525;1;2;884,25;1
"id_9050590475031";11;11045;1;1;828,6;1
"id_9050590475034";41;41009;1;2;660,1;1
"id_9050590475032";19;19046;1;7;686,2;1
"id_9050590475036";51;51140;1;1;740,1;1
"id_9050590475065";50;50130;1;3;632,6;1
"id_9050590475060";30;30060;1;1;665,1;1
"id_9050590475066";14;14002;1;1;825,7;1
"id_9056590475680";50;50224;1;1;587,1;1
"id_9056590475693";39;39104;1;1;578;1
"id_9056590475690";44;44035;1;1;645,5;1
"id_9056590475655";15;15171;1;1;805,65;1
"id_9056590475653";37;37011;1;2;715,1;1
"id_9056590475647";13;13080;1;1;831,1;1
"id_9056590475628";43;43018;1;3;851,7;1
"id_9056590475625";55;55051;1;11;569,95;1
"id_9056590475627";33;33005;1;1;709,05;1
"id_9056590475609";24;24067;1;2;894,3;1
"id_9056590475667";14;14037;1;3;679,5;1
"id_9056590475663";15;15171;1;1;776,25;1
"id_9056590475660";16;16005;1;3;712,9;1
"id_9078590477898";39;39101;1;1;638,05;1
"id_9078590477891";12;12049;1;1;844,95;1
"id_9078590477893";17;17832;1;1;580,35;1
"id_9078590477859";18;18093;1;1;844,55;1
"id_9078590477857";35;35062;1;1;796,7;1
"id_9078590477815";47;47003;1;3;544,3;9
"id_9078590477810";27;27051;1;1;722,5;1
"id_9078590477841";50;50812;1;2;608,6;1
"id_9078590477823";13;13101;1;6;639,85;1
"id_9078590477805";12;12014;1;1;877;1
"id_9078590477861";38;38174;1;3;706,9;1
"id_9079590477987";39;39107;1;1;653,7;1
"id_9079590477982";40;40073;1;2;723,8;1
"id_9079590477986";11;11040;1;5;776,2;1
"id_9079590477998";12;12014;1;1;888,5;1
"id_9079590477997";50;50526;1;1;508,4;1
"id_9079590477990";18;18081;1;2;666,4;1
"id_9079590477958";56;56116;1;3;643,7;1
"id_9079590477953";39;39111;1;1;622,95;1
"id_9079590477973";13;13050;1;2;699,1;1
"id_9079590477915";13;13026;1;1;751,55;1
"id_9079590477948";12;12024;1;1;754;1
"id_9079590477949";16;16054;1;1;912,7;1
"id_9079590477944";11;11027;1;1;749,65;1
"id_9079590477940";14;14007;1;1;651;1
"id_9079590477927";38;38338;1;2;578;1
"id_9079590477907";29;29021;1;1;672,3;1
"id_9079590477900";35;35088;1;2;519,4;8
"id_9079590477962";41;41102;1;2;650,5;1
"id_9075590477574";17;17089;1;1;870,3;1
"id_9075590477570";34;34037;1;2;588,2;1
"id_9075590477515";41;41098;1;3;658,1;1
"id_9075590477545";24;24067;1;10;834,9;1
"id_9075590477541";12;12039;1;7;900,2;1
"id_9075590477543";25;25003;1;1;780,1;1
"id_9075590477540";13;13026;1;1;794,6;1
"id_9075590477528";15;15131;1;1;727,4;1
"id_9075590477539";30;30035;1;2;784,4;1
"id_9075590477537";19;19020;1;3;712,1;1
"id_9075590477501";38;38339;1;1;647,6;1
"id_9075590477500";24;24085;1;1;737,2;1
"id_9075590477567";16;16100;1;3;819,2;1
"id_9075590477561";55;55021;1;2;707,65;1
"id_9075590477564";12;12037;1;1;865,1;1
"id_9075590477563";41;41104;1;1;727,2;1
"id_9075590477566";19;19030;2;4;706,15;4
"id_9077590477798";25;25064;1;1;794,6;1
"id_9077590477799";12;12006;1;1;835,05;1
"id_9077590477795";36;36056;1;2;622,15;1
"id_9077590477794";35;35017;1;1;626,65;1
"id_9077590477752";29;29065;1;6;887,9;1
"id_9077590477711";46;46104;1;9;561,6;1
"id_9077590477747";14;14030;1;1;789,1;1
"id_9077590477741";19;19090;1;4;889,15;1
"id_9077590477728";22;22021;1;1;717,9;1
"id_9077590477739";43;43028;1;1;886,45;1
"id_9077590477730";19;19076;1;3;594,75;1
"id_9077590477769";12;12006;1;1;865,6;1
"id_9077590477767";36;36052;1;1;746,9;1
"id_9071590477187";46;46305;1;5;655,45;1
"id_9071590477182";39;39133;1;9;568,4;1
"id_9071590477186";13;13054;1;1;656,75;1
"id_9071590477191";33;33061;1;1;826,3;1
"id_9071590477158";44;44007;1;1;657,95;1
"id_9071590477155";47;47303;1;1;776,4;3
"id_9071590477154";13;13055;1;1;853,8;1
"id_9071590477152";13;13015;1;1;872,65;1
"id_9071590477150";46;46502;1;3;613,9;2
"id_9071590477178";29;29057;1;1;732,55;1
"id_9071590477117";26;26093;1;1;626,9;1
"id_9071590477112";40;40061;1;2;633,05;1
"id_9071590477144";41;41213;1;2;733,6;1
"id_9071590477127";12;12005;1;1;894,8;1
"id_9071590477122";41;41031;1;1;670,7;1
"id_9071590477134";17;17826;1;1;838,5;1
"id_9071590477165";20;20011;1;8;601,8;1
"id_9074590477491";44;44001;1;2;730,8;1
"id_9074590477477";41;41030;1;2;673,2;1
"id_9074590477471";47;47491;1;4;743,1;1
"id_9074590477413";17;17085;1;1;721,2;1
"id_9074590477444";13;13023;1;3;733,95;1
"id_9074590477431";45;45016;1;1;696,3;1
"id_9074590477436";37;37092;1;1;744,9;1
"id_9074590477407";29;29051;1;2;759,45;1
"id_9074590477400";41;41061;1;1;663,7;1
"id_9074590477406";11;11068;1;1;771,55;1
"id_9074590477465";55;55007;1;2;562,9;1
"id_9074590477461";12;12004;1;1;892,6;1
"id_9074590477464";20;20061;1;2;691,4;1
"id_9074590477463";12;12021;1;1;895,85;1
"id_9072590477288";42;42002;4;4;760,3;11
"id_9072590477281";40;40062;1;1;609,8;1
"id_9072590477294";30;30070;1;1;667,2;1
"id_9072590477252";41;41032;1;2;726,2;1
"id_9072590477253";15;15270;1;3;818,55;1
"id_9072590477273";41;41165;1;1;811,9;1
"id_9072590477276";49;49314;1;1;665,8;1
"id_9072590477211";12;12021;2;1;848,2;4
"id_9072590477244";34;34026;1;4;807,2;1
"id_9072590477242";29;29026;1;1;458,9;1
"id_9072590477240";17;17054;1;1;574,05;1
"id_9072590477228";12;12004;1;1;948,65;1
"id_9072590477223";50;50920;1;2;812,6;1
"id_9072590477230";41;41165;1;1;626,9;1
"id_9072590477236";26;26029;1;1;626,5;1
"id_9072590477208";50;50130;1;2;667;1
"id_9072590477209";17;17842;1;1;599,45;1
"id_9072590477203";56;56608;1;0;0;2
"id_9072590477261";18;18083;1;1;766,5;1
"id_9072590477264";30;30044;1;1;717;1
"id_9073590477388";43;43015;1;2;824,8;1
"id_9073590477395";25;25004;1;1;693,2;1
"id_9073590477392";42;42012;1;4;756,7;1
"id_9073590477373";43;43010;1;2;848,5;1
"id_9073590477314";38;38032;1;2;672,75;1
"id_9073590477349";36;36031;1;1;763,2;1
"id_9073590477341";34;34011;1;1;742,1;1
"id_9073590477340";56;56608;1;5;686,4;1
"id_9073590477322";17;17838;1;2;628,4;1
"id_9073590477323";34;34041;1;1;743,4;1
"id_9073590477320";56;56718;1;6;597,4;1
"id_9073590477338";16;16105;1;3;692;1
"id_9073590477332";12;12050;1;1;574,3;8
"id_9073590477330";41;41102;1;2;660,3;1
"id_9073590477308";27;27021;1;1;575,5;1
"id_9070590477088";53;53303;1;2;690,3;1
"id_9070590477098";20;20050;1;2;598,6;1
"id_9070590477051";37;37090;1;6;537,45;1
"id_9070590477054";55;55055;1;1;673,2;1
"id_9070590477052";44;44045;1;1;752,8;1
"id_9070590477056";39;39124;1;14;483,7;1
"id_9070590477079";13;13052;1;3;620,6;1
"id_9070590477074";18;18092;1;1;694,55;1
"id_9070590477015";14;14006;1;1;651;1
"id_9070590477016";41;41021;1;3;577;1
"id_9070590477025";11;11045;1;1;893,95;1
"id_9070590477023";56;56224;1;3;652,1;1
"id_9070590477020";45;45035;1;1;670,1;1
"id_9070590477039";13;13075;1;2;670,8;1
"id_9070590477036";19;19062;1;1;571,1;1
"id_9070590477068";51;51252;1;1;791,15;1
"id_9076590477688";35;35040;1;1;751,8;1
"id_9076590477684";11;11524;2;1;696;4
"id_9076590477682";39;39108;1;2;582,6;1
"id_9076590477655";29;29064;1;1;750,5;1
"id_9076590477650";19;19028;1;1;611,6;1
"id_9076590477678";29;29072;1;1;660,2;1
"id_9076590477679";34;34022;1;1;793,45;1
"id_9076590477649";12;12039;1;1;950,3;1
"id_9076590477644";12;12024;1;1;860,4;1
"id_9076590477622";51;51282;1;5;581,4;1
"id_9076590477626";19;19030;1;1;780,5;1
"id_9076590477630";12;12039;1;1;927,15;1
"id_9018590471889";47;47461;1;1;679,3;1
"id_9018590471885";15;15271;1;2;888,25;1
"id_9018590471884";42;42002;1;6;788,45;1
"id_9018590471895";14;14015;1;1;724;1
"id_9018590471890";24;24097;1;2;819,1;1
"id_9018590471852";45;45037;1;1;676,3;1
"id_9018590471878";11;11042;1;1;905,5;1
"id_9018590471879";36;36080;1;2;855,55;1
"id_9018590471877";35;35077;1;1;668,4;1
"id_9018590471871";17;17003;1;1;645,65;1
"id_9018590471810";39;39119;1;3;695,7;1
"id_9018590471827";44;44039;1;0;0;2
"id_9018590471822";14;14034;1;1;688,1;1
"id_9018590471838";12;12021;1;1;924,7;1
"id_9018590471801";54;54206;1;2;613,4;1
"id_9018590471865";16;16035;1;10;733,4;1
"id_9018590471864";25;25070;1;2;716,4;1
"id_9019590471988";50;50921;1;5;750,3;1
"id_9019590471982";56;56112;1;1;693,7;1
"id_9019590471983";16;16034;1;3;756,1;1
"id_9019590471950";35;35004;1;2;736,2;1
"id_9019590471913";19;19089;1;4;603,9;1
"id_9019590471929";11;11055;1;1;858,55;1
"id_9019590471927";12;12049;1;1;932,6;1
"id_9019590471922";21;21048;1;5;604,6;1
"id_9019590471933";22;22067;1;1;669,75;1
"id_9019590471909";38;38175;1;3;766,05;1
"id_9019590471905";50;50808;1;0;0;2
"id_9019590471907";12;12033;1;1;848,1;1
"id_9019590471903";41;41109;1;1;799,4;1
"id_9019590471961";56;56114;1;2;667,3;1
"id_9019590471964";11;11042;1;2;847,55;1
"id_9019590471962";12;12011;1;1;786,75;1
"id_9015590471587";55;55051;1;1;670,05;1
"id_9015590471591";42;42001;1;2;820,4;1
"id_9015590471559";42;42021;1;1;930,9;1
"id_9015590471510";11;11042;1;2;856,85;1
"id_9015590471548";18;18092;1;1;756,6;1
"id_9015590471540";11;11083;1;3;916,9;1
"id_9015590471527";56;56310;1;3;681,1;1
"id_9015590471505";42;42023;1;1;822;1
"id_9015590471502";23;23075;1;1;623,45;1
"id_9015590471569";50;50119;1;3;887,3;1
"id_9015590471567";35;35001;1;4;734,8;1
"id_9015590471560";22;22057;1;2;841,6;1
"id_9017590471789";18;18060;1;1;737,7;1
"id_9017590471785";12;12027;1;2;853,15;1
"id_9017590471781";47;47007;1;1;588,5;1
"id_9017590471784";41;41066;1;1;608,8;1
"id_9017590471783";17;17014;1;1;734,7;1
"id_9017590471795";27;27037;1;1;816,6;1
"id_9017590471793";41;41058;1;14;747,2;1
"id_9017590471771";13;13072;1;1;810,4;1
"id_9017590471749";22;22067;1;1;728,7;1
"id_9017590471742";44;44032;1;8;579,6;1
"id_9017590471721";23;23075;1;2;557,8;1
"id_9017590471726";35;35056;1;2;632,85;1
"id_9017590471738";20;20076;1;1;791;1
"id_9017590471737";39;39107;1;5;697,9;1
"id_9017590471732";41;41066;1;1;654,8;1
"id_9017590471707";33;33053;1;1;888,45;1
"id_9017590471703";46;46108;1;2;519,4;1
"id_9017590471762";22;22007;1;1;722,7;1
"id_9017590471766";41;41021;1;4;679,6;1
"id_9011590471188";41;41082;1;2;511;1
"id_9011590471181";22;22077;1;1;701,15;1
"id_9011590471182";14;14062;1;2;661,25;1
"id_9011590471186";56;56619;1;11;548,3;1
"id_9011590471195";11;11038;1;3;788,55;1
"id_9011590471191";56;56127;1;12;685,4;1
"id_9011590471194";13;13075;1;1;733,2;1
"id_9011590471155";43;43025;1;1;848,2;1
"id_9011590471151";15;15462;1;2;725,75;1
"id_9011590471150";12;12088;1;1;731;1
